2026-08-20 19:53:15.689284,Eat_Enemy_Powerup,22.54947328567505,25.925230264663696,30.938931703567505,
2026-08-20 19:53:15.689284,Eat_Enemy_Powerup,45.07023859024048,45.87041187286377,50.87553954124451,
2026-08-20 19:53:15.689284,Score_Increase_Powerup,15.043289184570312,15.925274133682251,20.856674671173096,
2026-08-20 19:53:15.689284,Score_Increase_Powerup,30.052839279174805,30.883666515350342,35.84299850463867,
2026-08-20 19:53:15.689284,Temp_Change_Colour_Powerup,7.528526544570923,,,
2026-08-20 19:53:15.689284,Temp_Change_Colour_Powerup,10.528526544570923,,47.2196044921875,
2026-08-20 19:53:15.689284,Temp_Change_Colour_Powerup,37.566134452819824,42.25059151649475,47.2196044921875,
2026-08-20 19:53:15.689284,Temp_Change_Colour_Powerup,52.58163619041443,54.18901181221008,,
2026-08-20 19:57:41.418609,Score_Increase_Powerup,15.034730911254883,18.964815378189087,23.95594358444214,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,7.519971609115601,9.221335649490356,14.218408584594727,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,22.53540825843811,24.892029762268066,29.83845067024231,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,30.0389142036438,31.751976251602173,36.74937844276428,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,37.54211497306824,39.237507820129395,44.22831654548645,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,45.047685861587524,47.46905779838562,52.409143924713135,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,52.562150716781616,53.71859121322632,58.65630531311035,
2026-08-20 19:57:41.418609,Temp_Change_Colour_Powerup,60.065383434295654,61.28846025466919,,
2026-08-20 19:58:06.768919,Eat_Enemy_Powerup,7.52545690536499,13.874351501464844,,
2026-08-20 19:58:50.274679,Eat_Enemy_Powerup,30.05278706550598,30.874716758728027,,
2026-08-20 19:58:50.274679,Score_Increase_Powerup,7.532514333724976,9.045320749282837,13.969177722930908,
2026-08-20 19:58:50.274679,Score_Increase_Powerup,22.54829978942871,23.857689142227173,28.826716661453247,
2026-08-20 19:58:50.274679,Temp_Change_Colour_Powerup,15.034379243850708,17.442066192626953,22.440133094787598,
2026-08-20 20:01:49.515100,Eat_Enemy_Powerup,15.02064061164856,18.577996492385864,23.579395532608032,
2026-08-20 20:01:49.515100,Eat_Enemy_Powerup,22.525445222854614,26.52169442176819,31.532600164413452,
2026-08-20 20:01:49.515100,Score_Increase_Powerup,30.03010654449463,33.012418031692505,37.93439722061157,
2026-08-20 20:01:49.515100,Score_Increase_Powerup,45.034631967544556,45.790339946746826,50.76046347618103,
2026-08-20 20:01:49.515100,Score_Increase_Powerup,52.547847270965576,56.913769006729126,61.8547568321228,
2026-08-20 20:01:49.515100,Temp_Change_Colour_Powerup,7.517868518829346,9.633057832717896,14.557698726654053,
2026-08-20 20:01:49.515100,Temp_Change_Colour_Powerup,37.53334951400757,39.96886944770813,44.896515130996704,
2026-08-20 20:01:49.515100,Temp_Change_Colour_Powerup,60.05434322357178,61.756871700286865,66.69714999198914,
2026-08-20 20:01:49.515100,Temp_Change_Colour_Powerup,67.56626081466675,69.41361284255981,74.35946846008301,
2026-08-20 20:01:49.515100,Temp_Change_Colour_Powerup,75.07025289535522,,,
2026-08-22 20:58:15.128028,Temp_Change_Colour_Powerup,7.518946409225464,,,
2026-08-22 22:01:53.501948,Eat_Enemy_Powerup,7.511194944381714,,,
2026-08-22 22:01:53.501948,Score_Increase_Powerup,15.020082712173462,,,
