2026-08-22 22:33:57.072173,Cube,1.274047613143921,18
2026-08-22 22:43:03.444771,Cube,0.3286468982696533,18
2026-08-22 23:02:02.845476,Cube,0.547126293182373,7
2026-08-22 23:03:31.318706,Border,,19
2026-08-23 16:56:48.705298,Cube,0.43190932273864746,20
2026-08-23 16:57:02.710633,Cube,0.44405317306518555,6
2026-08-23 16:57:39.821401,Cube,2.140951633453369,20
2026-08-23 16:58:16.266367,Cube,0.764916181564331,20
2026-08-23 17:32:50.567710,Cube,1.27775239944458,20
2026-08-23 17:33:41.452879,Cube,0.7551660537719727,20
2026-08-23 17:35:58.867896,Cube,0.8686707019805908,20
2026-08-23 17:39:13.616564,Cube,0.6468825340270996,21
2026-08-23 17:39:29.481426,Cube,0.3370950222015381,6
2026-08-23 17:40:11.279252,Cube,12.172040224075317,20
2026-08-23 17:40:58.883369,Cube,1.829235315322876,20
2026-08-23 17:41:49.185993,Cube,0.9681618213653564,20
2026-08-23 17:43:55.902918,Cube,17.448063611984253,20
2026-08-23 18:00:40.826247,Cube,1.5521516799926758,19
2026-08-23 18:00:52.177458,Cube,1.1898903846740723,12
2026-08-23 18:01:03.168371,Cube,1.1567003726959229,13
2026-08-23 18:02:31.527831,Cube,34.27814960479736,20
2026-08-24 20:56:37.556662,Cube,1.6770198345184326,21
2026-08-24 21:08:47.732891,Cube,0.5292189121246338,20
2026-08-24 21:11:27.611205,Cube,0.22486591339111328,21
2026-08-24 21:15:33.156863,Cube,124.88627171516418,19
2026-08-24 21:18:00.005472,Cube,0.7423708438873291,21
2026-08-24 21:19:14.336083,Border,,26
2026-08-24 21:27:31.117281,Border,,21
2026-08-24 21:29:55.878368,Border,,21
2026-08-24 21:32:33.930137,Cube,0.3344900608062744,21
2026-08-24 21:35:01.770920,Cube,0.551215410232544,8
2026-08-24 21:36:14.711094,Border,,21
2026-08-24 21:41:33.353145,Cube,0.4358088970184326,5
2026-08-24 21:43:38.879439,Cube,1.3751332759857178,23
2026-08-24 21:47:12.301552,Cube,0.3336610794067383,3
2026-08-24 21:47:24.236627,Cube,0.4328773021697998,9
2026-08-24 21:48:11.830823,Border,,21
2026-08-24 21:51:04.862433,Cube,0.7665925025939941,7
2026-08-24 21:51:18.411727,Cube,1.807133436203003,20
2026-08-24 21:51:30.219303,Cube,1.927534580230713,19
2026-08-24 21:52:23.207655,Border,,20
2026-08-24 22:01:19.358597,Cube,1.6898505687713623,18
2026-08-24 22:02:13.329518,Cube,0.8529500961303711,22
2026-08-26 16:52:20.259481,Cube,13.221131801605225,20
2026-08-26 16:53:09.797556,Cube,17.565972805023193,20
2026-08-26 18:08:18.485101,Cube,0.0019996166229248047,20
2026-08-26 18:10:01.830093,Cube,0.753528356552124,9
2026-08-26 18:11:40.669040,Cube,1.0580532550811768,20
2026-08-26 18:12:58.693320,Cube,20.33421778678894,20
2026-08-26 18:17:20.231774,Cube,49.48817753791809,19
2026-08-26 18:18:31.151142,Cube,27.184298515319824,20
2026-08-26 18:25:25.354407,Cube,28.569355964660645,19
2026-08-26 18:29:45.107278,Cube,33.538777112960815,20
2026-08-26 18:31:45.876572,Cube,0.32206296920776367,6
2026-08-26 18:40:51.782899,Cube,1.6737661361694336,21
2026-08-26 18:41:29.854117,Cube,0.5387735366821289,11
2026-08-26 18:41:42.399478,Cube,1.171130657196045,12
2026-08-26 18:42:18.034917,Cube,1.4862525463104248,21
2026-08-26 18:43:23.557365,Cube,33.507872104644775,21
2026-08-26 18:46:21.766927,Cube,25.373993635177612,20
2026-08-26 18:47:29.740537,Border,,20
2026-08-26 18:47:43.675230,Cube,1.4804744720458984,17
2026-08-26 18:49:11.868503,Cube,71.35175609588623,20
2026-08-26 18:58:13.695639,Cube,1.476658582687378,20
2026-08-26 19:00:06.508855,Cube,27.6069815158844,20
2026-08-26 19:01:30.130975,Cube,31.484314918518066,21
2026-08-26 19:02:37.208885,Border,,20
2026-08-26 19:02:52.750392,Cube,1.5887715816497803,17
2026-08-26 19:04:18.985804,Cube,73.75479674339294,20
2026-08-28 17:41:09.090960,Cube,0.5461888313293457,23
2026-08-28 17:45:09.286935,Cube,0.4307281970977783,23
2026-08-28 17:49:46.520518,Cube,0.9732697010040283,22
2026-08-28 17:50:19.599212,Cube,1.70265793800354,18
2026-08-28 17:50:32.742131,Cube,1.161921501159668,20
2026-08-28 17:51:04.550979,Border,,22
2026-08-28 17:56:06.364566,Border,,21
2026-08-28 17:57:39.019711,Border,,21
2026-08-28 18:06:03.504468,Cube,0.5409271717071533,21
2026-08-28 18:10:39.006089,Border,,21
2026-08-28 18:12:55.910767,Cube,1.7067008018493652,21
2026-08-28 18:15:57.936140,Border,,21
2026-08-28 18:22:23.229058,Cube,1.7017631530761719,23
2026-09-08 17:54:23.120892,Cube,51.73520541191101,20
2026-09-08 17:56:33.432190,Cube,1.7099792957305908,17
2026-09-08 17:59:38.120739,Cube,0.6468961238861084,20
2026-09-08 18:04:53.894388,Cube,1.2736480236053467,21
2026-09-08 18:21:16.086710,Cube,0.329390287399292,4
2026-09-08 18:24:26.549740,Cube,32.97091865539551,22
2026-09-08 18:25:56.536664,Cube,0.7418794631958008,11
2026-09-08 18:26:52.690312,Cube,1.8028075695037842,20
2026-09-08 18:31:47.207084,Cube,34.23841905593872,20
2026-09-12 14:28:26.963200,Cube,0.22336435317993164,6
2026-09-12 14:40:19.946679,Cube,0.5507760047912598,7
2026-09-12 14:40:48.410889,Cube,1.176567792892456,21
2026-09-12 15:05:44.972480,Sweeper,12.020097017288208,22
2026-09-12 15:11:34.449649,Sweeper,12.016576766967773,21
2026-09-12 17:10:51.937144,Cube,2.0235917568206787,20
2026-09-12 17:11:07.984257,Cube,1.6722705364227295,19
2026-09-12 17:11:50.529720,Cube,0.22667884826660156,22
2026-09-13 20:17:43.274143,Cube,1.2786686420440674,20
2026-09-13 20:21:25.109422,Cube,43.21315240859985,21
2026-09-13 20:24:10.531206,Cube,0.10496997833251953,6
2026-09-13 20:26:27.479604,Cube,1.5071861743927002,20
2026-09-13 20:28:43.279739,Cube,1.8311188220977783,22
2026-09-15 17:06:23.376715,Cube,0.6490671634674072,20
2026-09-15 17:06:58.756640,Cube,0.9729514122009277,20
2026-09-15 17:08:04.691439,Cube,0.5303783416748047,15
2026-09-15 17:08:25.231770,Cube,0.20034384727478027,10
2026-09-15 17:15:10.084753,Cube,0.31287574768066406,18
2026-09-15 17:24:16.635410,Cube,0.2020871639251709,15
2026-09-15 17:25:02.662044,Cube,0.20488190650939941,3
2026-09-15 17:26:15.241878,Cube,0.6470568180084229,9
2026-09-15 17:27:36.520424,Cube,0.21428203582763672,20
2026-09-15 17:28:42.144715,Cube,1.2678816318511963,20
2026-09-15 17:29:45.421012,Cube,0.2148759365081787,21
2026-09-15 17:31:14.848738,Cube,0.6353850364685059,16
2026-09-15 17:32:59.829926,Cube,0.7534739971160889,14
2026-09-15 17:33:34.430782,Cube,0.32678747177124023,5
2026-09-15 17:35:48.685246,Cube,1.7311122417449951,20
2026-09-15 17:36:20.471109,Cube,1.4296393394470215,20
2026-09-15 17:40:31.169645,Cube,1.7196362018585205,20
2026-09-15 17:42:12.074484,Cube,0.8483588695526123,7
2026-09-15 17:42:25.305971,Border,,1
2026-09-15 17:43:10.884884,Sweeper,12.008692502975464,21
2026-09-15 17:43:15.202501,Border,,1
2026-09-15 17:49:23.078665,Cube,1.9359161853790283,20
2026-09-15 17:49:25.511211,Border,,1
2026-09-15 17:49:51.277853,Cube,0.11452007293701172,13
2026-09-15 17:49:52.134586,Border,,1
2026-09-15 17:53:31.520014,Cube,1.7064316272735596,18
2026-09-15 17:53:34.005104,Cube,1.7064316272735596,1
2026-09-15 17:55:15.540255,Cube,0.001997709274291992,13
2026-09-15 17:55:20.212127,Cube,0.001997709274291992,1
2026-09-15 18:08:13.091563,Cube,1.171424388885498,12
2026-09-15 18:08:15.159665,Cube,1.171424388885498,0
2026-09-15 18:09:12.935234,Cube,0.22070670127868652,13
2026-09-15 18:09:13.999726,Cube,0.22070670127868652,1
2026-09-15 18:10:36.409194,Cube,0.4289979934692383,13
2026-09-15 18:10:37.158232,Cube,0.4289979934692383,1
2026-09-15 18:16:55.193480,Cube,0.4356198310852051,20
2026-09-15 18:16:57.028195,Cube,0.4356198310852051,1
2026-09-15 18:17:09.941790,Cube,0.5168008804321289,18
2026-09-15 18:17:11.908897,Cube,0.5168008804321289,1
